[29/03/2025 13:37:15] Log: DragSickle initialized with: Harvest Radius=0.5, Layer=8, Expected layer mask=8
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 7.642269, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 7.44979, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 37.23592, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 54.04474, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 65.51893, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 62.50112, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
[01/04/2025 22:19:42] Log: Current swipe speed: 0, Required: 50, Can Harvest: False
